trial,samples_per_sbox,master_seed,trial_seed,key,known_delta,actual_sk28,recovered_sk28,full_key_success,correct_words,unique_missing_words,total_queries,mean_queries_per_sbox,min_queries_per_sbox,max_queries_per_sbox,aggregate_empirical_rate,theoretical_rate,absolute_rate_error
24,24,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,0,0,1112,139.000000,108,170,0.172661870504,0.164132936375,0.008528934128
24,32,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,0,0,1516,189.500000,144,227,0.168865435356,0.164132936375,0.004732498981
24,40,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,0,0,1856,232.000000,173,287,0.172413793103,0.164132936375,0.008280856728
24,48,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,0,0,2215,276.875000,206,343,0.173363431151,0.164132936375,0.009230494776
24,56,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,0,0,2666,333.250000,279,390,0.168042010503,0.164132936375,0.003909074127
24,64,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,0,0,3005,375.625000,305,458,0.170382695507,0.164132936375,0.006249759132
24,72,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,0,0,3432,429.000000,351,511,0.167832167832,0.164132936375,0.003699231457
24,80,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x00000000,0,6,6,3781,472.625000,387,564,0.169267389579,0.164132936375,0.005134453204
24,96,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x3B93AF4D,1,8,8,4590,573.750000,500,666,0.167320261438,0.164132936375,0.003187325063
24,112,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x3B93AF4D,1,8,8,5302,662.750000,579,752,0.168992832893,0.164132936375,0.004859896518
24,128,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x3B93AF4D,1,8,8,6062,757.750000,674,861,0.168921148136,0.164132936375,0.004788211761
24,160,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x3B93AF4D,1,8,8,7644,955.500000,833,1094,0.167451596023,0.164132936375,0.003318659648
24,192,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x3B93AF4D,1,8,8,9155,1144.375000,984,1269,0.167777170945,0.164132936375,0.003644234569
24,256,0x5343454E45525931,0x5B32E11DDC78FEB6,ACCF718C44F29E12C7F0,0x9,0x3B93AF4D,0x3B93AF4D,1,8,8,12307,1538.375000,1361,1740,0.166409360527,0.164132936375,0.002276424151
25,16,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,0,0,740,92.500000,67,128,0.172972972973,0.164132936375,0.008840036598
25,24,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,0,0,1145,143.125000,115,194,0.167685589520,0.164132936375,0.003552653144
25,32,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,0,0,1576,197.000000,148,269,0.162436548223,0.164132936375,0.001696388152
25,40,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,0,0,2063,257.875000,201,330,0.155113911779,0.164132936375,0.009019024596
25,48,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,0,0,2425,303.125000,236,375,0.158350515464,0.164132936375,0.005782420911
25,56,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,0,0,2897,362.125000,280,461,0.154642733863,0.164132936375,0.009490202513
25,64,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,2,2,3289,411.125000,332,512,0.155670416540,0.164132936375,0.008462519835
25,72,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,3,3,3731,466.375000,373,562,0.154382203163,0.164132936375,0.009750733213
25,80,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0x00000000,0,3,3,4203,525.375000,418,648,0.152272186533,0.164132936375,0.011860749842
25,96,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0xC4A666CF,1,8,8,4965,620.625000,528,741,0.154682779456,0.164132936375,0.009450156919
25,112,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0xC4A666CF,1,8,8,5720,715.000000,602,855,0.156643356643,0.164132936375,0.007489579732
25,128,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0xC4A666CF,1,8,8,6465,808.125000,657,931,0.158391337974,0.164132936375,0.005741598402
25,160,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0xC4A666CF,1,8,8,8163,1020.375000,880,1135,0.156805096166,0.164132936375,0.007327840210
25,192,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0xC4A666CF,1,8,8,9678,1209.750000,1063,1383,0.158710477371,0.164132936375,0.005422459004
25,256,0x5343454E45525931,0xB5B2A431D8B6AC37,F5FB2595801921AE976C,0xA,0xC4A666CF,0xC4A666CF,1,8,8,12895,1611.875000,1429,1840,0.158821248546,0.164132936375,0.005311687829
26,16,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x00000000,0,0,0,900,112.500000,68,179,0.142222222222,0.164132936375,0.021910714153
26,24,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x00000000,0,0,0,1293,161.625000,116,248,0.148491879350,0.164132936375,0.015641057025
26,32,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x00000000,0,0,0,1682,210.250000,143,282,0.152199762188,0.164132936375,0.011933174187
26,40,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x00000000,0,0,0,2041,255.125000,191,340,0.156785889270,0.164132936375,0.007347047105
26,48,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x00000000,0,2,2,2426,303.250000,249,383,0.158285243199,0.164132936375,0.005847693177
26,56,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x00000000,0,2,2,2819,352.375000,295,436,0.158921603405,0.164132936375,0.005211332970
26,64,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x00000000,0,2,2,3138,392.250000,333,489,0.163161249203,0.164132936375,0.000971687172
26,72,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,3526,440.750000,377,536,0.163357912649,0.164132936375,0.000775023726
26,80,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,3881,485.125000,412,591,0.164905952074,0.164132936375,0.000773015699
26,96,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,4680,585.000000,499,702,0.164102564103,0.164132936375,0.000030372273
26,112,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,5540,692.500000,591,817,0.161732851986,0.164132936375,0.002400084390
26,128,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,6334,791.750000,698,956,0.161667192927,0.164132936375,0.002465743448
26,160,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,7853,981.625000,871,1181,0.162995033745,0.164132936375,0.001137902630
26,192,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,9634,1204.250000,1102,1402,0.159435333195,0.164132936375,0.004697603180
26,256,0x5343454E45525931,0x1874FB4440619DBA,874DBB5D2A632FB5055D,0xF,0x32E9B466,0x32E9B466,1,8,8,12755,1594.375000,1470,1888,0.160564484516,0.164132936375,0.003568451859
27,16,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x00000000,0,0,0,858,107.250000,89,132,0.149184149184,0.164132936375,0.014948787191
27,24,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x00000000,0,0,0,1224,153.000000,128,195,0.156862745098,0.164132936375,0.007270191277
27,32,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x00000000,0,0,0,1580,197.500000,165,237,0.162025316456,0.164132936375,0.002107619920
27,40,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x00000000,0,0,0,1965,245.625000,211,286,0.162849872774,0.164132936375,0.001283063602
27,48,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x00000000,0,0,0,2400,300.000000,252,368,0.160000000000,0.164132936375,0.004132936375
27,56,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x00000000,0,0,0,2833,354.125000,295,443,0.158136251324,0.164132936375,0.005996685052
27,64,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,3254,406.750000,342,509,0.157344806392,0.164132936375,0.006788129983
27,72,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,3612,451.500000,390,535,0.159468438538,0.164132936375,0.004664497837
27,80,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,3977,497.125000,437,578,0.160925320593,0.164132936375,0.003207615782
27,96,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,4840,605.000000,538,701,0.158677685950,0.164132936375,0.005455250425
27,112,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,5583,697.875000,637,822,0.160487193265,0.164132936375,0.003645743110
27,128,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,6313,789.125000,712,945,0.162204973863,0.164132936375,0.001927962512
27,160,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,7842,980.250000,869,1129,0.163223667432,0.164132936375,0.000909268944
27,192,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,9474,1184.250000,1116,1328,0.162127929069,0.164132936375,0.002005007306
27,256,0x5343454E45525931,0xC41C2D8763A37AF7,9A6ECFC459D9ED5087C9,0x5,0x706B8565,0x706B8565,1,8,8,12241,1530.125000,1452,1686,0.167306592599,0.164132936375,0.003173656223
28,16,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,0,0,740,92.500000,81,112,0.172972972973,0.164132936375,0.008840036598
28,24,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,0,0,1209,151.125000,132,192,0.158808933002,0.164132936375,0.005324003373
28,32,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,0,0,1609,201.125000,167,229,0.159105034183,0.164132936375,0.005027902193
28,40,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,3,3,1967,245.875000,218,265,0.162684290798,0.164132936375,0.001448645577
28,48,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,3,3,2337,292.125000,249,330,0.164313222080,0.164132936375,0.000180285704
28,56,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,3,3,2704,338.000000,303,382,0.165680473373,0.164132936375,0.001547536997
28,64,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,3,3,3110,388.750000,363,461,0.164630225080,0.164132936375,0.000497288705
28,72,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,3,3,3443,430.375000,397,514,0.167295962823,0.164132936375,0.003163026448
28,80,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x00000000,0,3,3,3806,475.750000,434,569,0.168155543878,0.164132936375,0.004022607503
28,96,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x91559720,1,8,8,4586,573.250000,518,647,0.167466201483,0.164132936375,0.003333265107
28,112,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x91559720,1,8,8,5326,665.750000,615,771,0.168231318062,0.164132936375,0.004098381687
28,128,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x91559720,1,8,8,6057,757.125000,698,846,0.169060591052,0.164132936375,0.004927654676
28,160,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x91559720,1,8,8,7652,956.500000,887,1080,0.167276529012,0.164132936375,0.003143592637
28,192,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x91559720,1,8,8,9295,1161.875000,1052,1271,0.165250134481,0.164132936375,0.001117198106
28,256,0x5343454E45525931,0x5EF5EA6FA6EFEFC0,FB187331787DF899CDCA,0xD,0x91559720,0x91559720,1,8,8,12153,1519.125000,1397,1650,0.168518061384,0.164132936375,0.004385125009
29,16,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,0,0,753,94.125000,73,136,0.169986719788,0.164132936375,0.005853783412
29,24,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,0,0,1214,151.750000,120,182,0.158154859967,0.164132936375,0.005978076408
29,32,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,0,0,1664,208.000000,177,238,0.153846153846,0.164132936375,0.010286782529
29,40,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,0,0,2024,253.000000,221,286,0.158102766798,0.164132936375,0.006030169577
29,48,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,0,0,2450,306.250000,265,334,0.156734693878,0.164132936375,0.007398242498
29,56,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,0,0,2805,350.625000,324,373,0.159714795009,0.164132936375,0.004418141366
29,64,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,0,0,3163,395.375000,369,417,0.161871640847,0.164132936375,0.002261295528
29,72,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,5,5,3662,457.750000,413,504,0.157291097761,0.164132936375,0.006841838615
29,80,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,5,5,4010,501.250000,450,574,0.159600997506,0.164132936375,0.004531938869
29,96,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0x00000000,0,5,5,4817,602.125000,582,647,0.159435333195,0.164132936375,0.004697603180
29,112,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0xAFE5D126,1,8,8,5650,706.250000,684,759,0.158584070796,0.164132936375,0.005548865579
29,128,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0xAFE5D126,1,8,8,6427,803.375000,763,845,0.159327835693,0.164132936375,0.004805100682
29,160,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0xAFE5D126,1,8,8,7953,994.125000,953,1043,0.160945555136,0.164132936375,0.003187381239
29,192,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0xAFE5D126,1,8,8,9485,1185.625000,1102,1258,0.161939905113,0.164132936375,0.002193031262
29,256,0x5343454E45525931,0xAAE7CCECA2A30407,143F8C5587EFBCC30D9C,0x6,0xAFE5D126,0xAFE5D126,1,8,8,12618,1577.250000,1497,1685,0.162307814234,0.164132936375,0.001825122142
30,16,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,0,0,830,103.750000,82,117,0.154216867470,0.164132936375,0.009916068905
30,24,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,0,0,1232,154.000000,124,188,0.155844155844,0.164132936375,0.008288780531
30,32,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,0,0,1607,200.875000,164,234,0.159303049160,0.164132936375,0.004829887215
30,40,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,0,0,2065,258.125000,216,294,0.154963680387,0.164132936375,0.009169255988
30,48,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,0,0,2407,300.875000,269,349,0.159534690486,0.164132936375,0.004598245889
30,56,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,5,5,2813,351.625000,312,399,0.159260575898,0.164132936375,0.004872360478
30,64,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,5,5,3144,393.000000,351,456,0.162849872774,0.164132936375,0.001283063602
30,72,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,5,5,3497,437.125000,389,515,0.164712610809,0.164132936375,0.000579674434
30,80,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x00000000,0,5,5,3883,485.375000,448,556,0.164821014679,0.164132936375,0.000688078304
30,96,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x6222BE58,1,8,8,4585,573.125000,538,674,0.167502726281,0.164132936375,0.003369789906
30,112,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x6222BE58,1,8,8,5395,674.375000,606,788,0.166079703429,0.164132936375,0.001946767054
30,128,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x6222BE58,1,8,8,6190,773.750000,709,868,0.165428109855,0.164132936375,0.001295173479
30,160,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x6222BE58,1,8,8,7662,957.750000,889,1029,0.167058209345,0.164132936375,0.002925272969
30,192,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x6222BE58,1,8,8,9282,1160.250000,1098,1249,0.165481577246,0.164132936375,0.001348640871
30,256,0x5343454E45525931,0x99144F4620E7FD6B,538EE3C1582B1C2EB743,0x5,0x6222BE58,0x6222BE58,1,8,8,12529,1566.125000,1462,1672,0.163460771011,0.164132936375,0.000672165364
31,16,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,0,0,731,91.375000,49,133,0.175102599179,0.164132936375,0.010969662804
31,24,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,0,0,1234,154.250000,102,210,0.155591572123,0.164132936375,0.008541364252
31,32,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,0,0,1672,209.000000,144,275,0.153110047847,0.164132936375,0.011022888528
31,40,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,0,0,2116,264.500000,172,320,0.151228733459,0.164132936375,0.012904202916
31,48,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,0,0,2475,309.375000,224,397,0.155151515152,0.164132936375,0.008981421224
31,56,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,0,0,2964,370.500000,270,482,0.151147098516,0.164132936375,0.012985837860
31,64,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,0,0,3356,419.500000,323,504,0.152562574493,0.164132936375,0.011570361882
31,72,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x00000000,0,2,2,3724,465.500000,352,536,0.154672395274,0.164132936375,0.009460541101
31,80,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x4F236FCF,1,8,8,4137,517.125000,419,577,0.154701474498,0.164132936375,0.009431461877
31,96,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x4F236FCF,1,8,8,4978,622.250000,535,675,0.154278826838,0.164132936375,0.009854109537
31,112,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x4F236FCF,1,8,8,5917,739.625000,600,856,0.151428088558,0.164132936375,0.012704847817
31,128,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x4F236FCF,1,8,8,6609,826.125000,689,932,0.154940233016,0.164132936375,0.009192703360
31,160,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x4F236FCF,1,8,8,8095,1011.875000,827,1130,0.158122297715,0.164132936375,0.006010638661
31,192,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x4F236FCF,1,8,8,9471,1183.875000,1040,1288,0.162179284131,0.164132936375,0.001953652245
31,256,0x5343454E45525931,0x8C312E6DD0C33A8E,B56E8B560698D622EE3A,0x1,0x4F236FCF,0x4F236FCF,1,8,8,12612,1576.500000,1398,1694,0.162385030130,0.164132936375,0.001747906245
32,16,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,0,0,760,95.000000,70,132,0.168421052632,0.164132936375,0.004288116256
32,24,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,0,0,1119,139.875000,112,192,0.171581769437,0.164132936375,0.007448833062
32,32,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,0,0,1497,187.125000,163,212,0.171008684035,0.164132936375,0.006875747659
32,40,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,0,0,1892,236.500000,202,277,0.169133192389,0.164132936375,0.005000256014
32,48,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,0,0,2295,286.875000,267,318,0.167320261438,0.164132936375,0.003187325063
32,56,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,1,1,2671,333.875000,311,365,0.167727442905,0.164132936375,0.003594506530
32,64,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,6,6,3062,382.750000,370,409,0.167210973220,0.164132936375,0.003078036845
32,72,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0x00000000,0,6,6,3489,436.125000,401,481,0.165090283749,0.164132936375,0.000957347374
32,80,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0xD0982276,1,8,8,3880,485.000000,438,560,0.164948453608,0.164132936375,0.000815517233
32,96,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0xD0982276,1,8,8,4640,580.000000,541,643,0.165517241379,0.164132936375,0.001384305004
32,112,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0xD0982276,1,8,8,5474,684.250000,638,765,0.163682864450,0.164132936375,0.000450071925
32,128,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0xD0982276,1,8,8,6228,778.500000,715,883,0.164418754014,0.164132936375,0.000285817639
32,160,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0xD0982276,1,8,8,7647,955.875000,872,1118,0.167385902968,0.164132936375,0.003252966593
32,192,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0xD0982276,1,8,8,9089,1136.125000,1002,1271,0.168995489053,0.164132936375,0.004862552677
32,256,0x5343454E45525931,0x5B8E68B64E240593,15149FEF61C84EE8CD1D,0x3,0xD0982276,0xD0982276,1,8,8,12226,1528.250000,1324,1750,0.167511859971,0.164132936375,0.003378923595
33,16,0x5343454E45525931,0x3E379CFC379640C2,E1704A4C89811C61FC66,0x8,0xCF1FB417,0x00000000,0,0,0,744,93.000000,68,127,0.172043010753,0.164132936375,0.007910074377
